"","BILLING.DOC","DESCRIPTION","SERVICE.DATE","avg_division"
"17048",7817270379,"Parcel Post with Signature",16022024,0.0884979113602164
"17049",7817270397,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17050",7817270397,"AP Security Mgt Charge",16022024,NA
"17051",7817270397,"Express Post with Signature",16022024,0.0882638215324927
"17052",7817270397,"Parcel Post with Signature",16022024,0.0880646807522283
"17053",7817272363,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17054",7817272363,"AP Security Mgt Charge",16022024,NA
"17055",7817272363,"Express Post with Signature",16022024,0.0888157894736842
"17056",7817272363,"Parcel Post with Signature",16022024,0.0882786028387045
"17057",7817273970,"PACK AND TRACK INTERNATIONAL",16022024,0
"17058",7817274088,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17059",7817274088,"Parcel Post with Signature",16022024,0.0882233914886087
"17060",7817274090,"PACK AND TRACK INTERNATIONAL",16022024,0
"17061",7817274418,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17062",7817274418,"Parcel Post with Signature",16022024,0.088148868184233
"17063",7817274421,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17064",7817274421,"Parcel Post with Signature",16022024,0.0881588282825482
"17065",7817274748,"Express Courier International (eParcel)",16022024,0
"17066",7817274749,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17067",7817274749,"AP Security Mgt Charge",16022024,NA
"17068",7817274749,"Express Post with Signature",16022024,0.088183705899027
"17069",7817274749,"Parcel Post with Signature",16022024,0.0882841610834034
"17070",7817274803,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17071",7817274803,"Parcel Post with Signature",16022024,0.0882159561387747
"17072",7817275298,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17073",7817275298,"Parcel Post with Signature",16022024,0.0884167040892269
"17074",7817275315,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17075",7817275315,"AP Security Mgt Charge",16022024,NA
"17076",7817275315,"Express Post with Signature",16022024,0.088068860769285
"17077",7817275315,"Parcel Post with Signature",16022024,0.0883340910071784
"17078",7817275337,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17079",7817275337,"Parcel Post with Signature",16022024,0.0878213892639407
"17080",7817275363,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17081",7817275363,"EPARCEL WINE STD",16022024,0.0879663990479964
"17082",7817275368,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17083",7817275368,"Parcel Post with Signature",16022024,0.0883908307939429
"17084",7817275580,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17085",7817275580,"AP Security Mgt Charge",16022024,NA
"17086",7817275580,"Express Post with Signature",16022024,0.0881601993310343
"17087",7817275580,"Parcel Post with Signature",16022024,0.0881516097361921
"17088",7817275603,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17089",7817275603,"Parcel Post with Signature",16022024,0.0882292615288274
"17090",7817275612,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17091",7817275612,"Parcel Post with Signature",16022024,0.0880904183535762
"17092",7817275730,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17093",7817275730,"Parcel Post with Signature",16022024,0.0880897902425952
"17094",7817275731,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17095",7817275731,"Parcel Post with Signature",16022024,0.0880660607450738
"17096",7817275755,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17097",7817275755,"AP Security Mgt Charge",16022024,NA
"17098",7817275755,"Express Post with Signature",16022024,0.088145896656535
"17099",7817275755,"Parcel Post with Signature",16022024,0.0880972398059923
"17100",7817275835,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17101",7817275835,"Parcel Post with Signature",16022024,0.0881163389963517
"17102",7817275840,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17103",7817275840,"Parcel Post with Signature",16022024,0.0881023176219615
"17104",7817275851,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17105",7817275851,"AP Security Mgt Charge",16022024,NA
"17106",7817275851,"Express Post with Signature",16022024,0.0882113135402609
"17107",7817275851,"Parcel Post with Signature",16022024,0.0888281892129354
"17108",7817276039,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17109",7817276039,"Parcel Post with Signature",16022024,0.0883042914623464
"17110",7817276047,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17111",7817276047,"AP Security Mgt Charge",16022024,NA
"17112",7817276047,"Express Post with Signature",16022024,0.0879904875148633
"17113",7817276047,"Parcel Post with Signature",16022024,0.0877960989869914
"17114",7817276070,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17115",7817276070,"Parcel Post with Signature",16022024,0.0881074160286326
"17116",7817276323,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17117",7817276323,"AP Security Mgt Charge",16022024,NA
"17118",7817276323,"Express Post with Signature",16022024,0.0886486486486486
"17119",7817276323,"Parcel Post with Signature",16022024,0.0882113135402609
"17120",7817276336,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17121",7817276336,"Parcel Post with Signature",16022024,0.0881119068875721
"17122",7817276364,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17123",7817276364,"Parcel Post with Signature",16022024,0.0881445804468959
"17124",7817276511,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17125",7817276511,"AP Security Mgt Charge",16022024,NA
"17126",7817276511,"Express Post with Signature",16022024,0.0881159846759063
"17127",7817276511,"Parcel Post with Signature",16022024,0.0881131315729454
"17128",7817276519,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17129",7817276519,"AP Security Mgt Charge",16022024,NA
"17130",7817276519,"Express Post with Signature",16022024,0.088193867070964
"17131",7817276519,"Parcel Post with Signature",16022024,0.088
"17132",7817276636,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17133",7817276636,"AP Security Mgt Charge",16022024,NA
"17134",7817276636,"Express Post with Signature",16022024,0.0882044591995238
"17135",7817276636,"Parcel Post with Signature",16022024,0.0881140618664946
"17136",7817276646,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17137",7817276646,"Parcel Post with Signature",16022024,0.0882749009585134
"17138",7817276655,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17139",7817276655,"AP Security Mgt Charge",16022024,NA
"17140",7817276655,"Express Post with Signature",16022024,0.087843137254902
"17141",7817276655,"Parcel Post with Signature",16022024,0.0882461873702158
"17142",7817276664,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17143",7817276664,"AP Security Mgt Charge",16022024,NA
"17144",7817276664,"Express Post with Signature",16022024,0.0880258262730091
"17145",7817276664,"Parcel Post with Signature",16022024,0.0883122993914041
"17146",7817276674,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17147",7817276674,"Parcel Post with Signature",16022024,0.0883843542878883
"17148",7817276679,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17149",7817276679,"Parcel Post with Signature",16022024,0.0882191326091404
"17150",7817276708,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17151",7817276708,"AP Security Mgt Charge",16022024,NA
"17152",7817276708,"Express Post with Signature",16022024,0.0879120879120879
"17153",7817276708,"Parcel Post with Signature",16022024,0.0881972218721592
"17154",7817277137,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17155",7817277137,"AP Security Mgt Charge",16022024,NA
"17156",7817277137,"Express Post with Signature",16022024,0.0881568758580056
"17157",7817277137,"Parcel Post with Signature",16022024,0.0881731164178708
"17158",7817277152,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17159",7817277152,"Parcel Post with Signature",16022024,0.0882308805000482
"17160",7817277327,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17161",7817277327,"AP Security Mgt Charge",16022024,NA
"17162",7817277327,"Express Post with Signature",16022024,0.0881529357333949
"17163",7817277327,"Parcel Post with Signature",16022024,0.0879760616403855
"17164",7817277682,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17165",7817277682,"Parcel Post with Signature",16022024,0.0881964470092554
"17166",7817278366,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17167",7817278366,"Parcel Post with Signature",16022024,0.0881460711529196
"17168",7817278817,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17169",7817278817,"AP Security Mgt Charge",16022024,NA
"17170",7817278817,"Express Post with Signature",16022024,0.0881256549383868
"17171",7817278817,"Parcel Post with Signature",16022024,0.0879911178132388
"17172",7817279494,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17173",7817279494,"eParcel Call For Return",16022024,Inf
"17174",7817279495,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17175",7817279495,"eParcel Call For Return",16022024,Inf
"17176",7817279496,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17177",7817279496,"Parcel Post with Signature",16022024,0.0882662987530195
"17178",7817279497,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17179",7817279497,"Parcel Post with Signature",16022024,0.0880451351618606
"17180",7817279506,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17181",7817279506,"Parcel Post with Signature",16022024,0.0882589790522669
"17182",7817279510,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17183",7817279510,"Parcel Post with Signature",16022024,0.0882640151858231
"17184",7817279515,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17185",7817279515,"Parcel Post with Signature",16022024,0.0878474628474628
"17186",7817279518,"PACK AND TRACK INTERNATIONAL",16022024,0
"17187",7817279519,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17188",7817279519,"AP Security Mgt Charge",16022024,NA
"17189",7817279519,"Express Post with Signature",16022024,0.0885101704233095
"17190",7817279519,"Parcel Post with Signature",16022024,0.088063448843276
"17191",7817279890,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17192",7817279890,"AP Security Mgt Charge",16022024,NA
"17193",7817279890,"Express Post with Signature",16022024,0.0882352941176471
"17194",7817279925,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17195",7817279925,"Parcel Post with Signature",16022024,0.087830511130077
"17196",7817280063,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17197",7817280063,"Parcel Post with Signature",16022024,0.0880924735971498
"17198",7817280094,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17199",7817280094,"Parcel Post with Signature",16022024,0.0876068376068376
"17200",7817280292,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17201",7817280292,"Parcel Post with Signature",16022024,0.0880785983206101
"17202",7817280303,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17203",7817280303,"Parcel Post with Signature",16022024,0.0880172985795939
"17204",7817280596,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17205",7817280596,"Parcel Post with Signature",16022024,0.0888157894736842
"17206",7817280606,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17207",7817280606,"Parcel Post with Signature",16022024,0.0881541341088378
"17208",7817280608,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17209",7817280608,"Parcel Post with Signature",16022024,0.0881202486934661
"17210",7817280650,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17211",7817280650,"Parcel Post with Signature",16022024,0.0879809821992796
"17212",7817280739,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17213",7817280739,"Parcel Post with Signature",16022024,0.088337949195251
"17214",7817281133,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17215",7817281133,"AP Security Mgt Charge",16022024,NA
"17216",7817281133,"Express Post with Signature",16022024,0.0879952437574316
"17217",7817281133,"Parcel Post with Signature",16022024,0.0876068376068376
"17218",7817281843,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17219",7817281843,"Parcel Post with Signature",16022024,0.0880765827790236
"17220",7817281957,"PACK AND TRACK INTERNATIONAL",16022024,0
"17221",7817281959,"PACK AND TRACK INTERNATIONAL",16022024,0
"17222",7817282005,"Express Courier International (eParcel)",16022024,0
"17223",7817282007,"Express Courier International (eParcel)",16022024,0
"17224",7817282009,"Express Courier International (eParcel)",16022024,0
"17225",7817282011,"Express Courier International (eParcel)",16022024,0
"17226",7817282013,"Express Courier International (eParcel)",16022024,0
"17227",7817282015,"Express Courier International (eParcel)",16022024,0
"17228",7817282017,"Express Courier International (eParcel)",16022024,0
"17229",7817282019,"Express Courier International (eParcel)",16022024,0
"17230",7817282194,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17231",7817282194,"EPARCEL WINE STD",16022024,0.0882173897941202
"17232",7817282243,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17233",7817282243,"EPARCEL WINE STD",16022024,0.0881293334678137
"17234",7817284033,"PACK AND TRACK INTERNATIONAL",16022024,0
"17235",7817284360,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17236",7817284360,"Parcel Post with Signature",16022024,0.0878754171301446
"17237",7817284488,"APGL NZ Express w/Signature",16022024,0
"17238",7817285599,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17239",7817285599,"AP Security Mgt Charge",16022024,NA
"17240",7817285599,"Express Post with Signature",16022024,0.0881889763779528
"17241",7817287316,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17242",7817287316,"Parcel Post with Signature",16022024,0.0881402292850308
"17243",7817287874,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17244",7817287874,"EPARCEL WINE STD",16022024,0.0883331526366465
"17245",7817287875,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17246",7817287875,"EPARCEL WINE STD",16022024,0.0882183524091705
"17247",7817287903,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17248",7817287903,"EPARCEL WINE STD",16022024,0.0882352924336172
"17249",7817287905,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17250",7817287905,"EPARCEL WINE STD",16022024,0.0883581954867283
"17251",7817287911,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17252",7817287911,"eParcel Call For Return",16022024,Inf
"17253",7817288178,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17254",7817288178,"EPARCEL WINE STD",16022024,0.0882519022084249
"17255",7817288179,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17256",7817288179,"EPARCEL WINE STD",16022024,0.0881584268407822
"17257",7817288190,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17258",7817288190,"EPARCEL WINE STD",16022024,0.088010597574037
"17259",7817289050,"PACK AND TRACK INTERNATIONAL",16022024,0
"17260",7817289514,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17261",7817289514,"AP Security Mgt Charge",16022024,NA
"17262",7817289514,"Express Post with Signature",16022024,0.0883219692592165
"17263",7817289833,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17264",7817289833,"AP Security Mgt Charge",16022024,NA
"17265",7817289833,"Express Post with Signature",16022024,0.0880354789136259
"17266",7817290759,"Express Courier International (eParcel)",16022024,0
"17267",7817290763,"Express Courier International (eParcel)",16022024,0
"17268",7817291068,"Express Courier International (eParcel)",16022024,0
"17269",7817291738,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17270",7817291738,"AP Security Mgt Charge",16022024,NA
"17271",7817291738,"Express Post with Signature",16022024,0.0885496183206107
"17272",7817291743,"PACK AND TRACK INTERNATIONAL",16022024,0
"17273",7817291747,"PACK AND TRACK INTERNATIONAL",16022024,0
"17274",7817291753,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17275",7817291753,"Parcel Post with Signature",16022024,0.0882016036655212
"17276",7817292461,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17277",7817292461,"Parcel Post with Signature",16022024,0.0882501434912901
"17278",7817293021,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17279",7817293021,"Parcel Post with Signature",16022024,0.0881709934264567
"17280",7817296495,"APGL NZ Express w/Signature",16022024,0
"17281",7817300066,"Express Courier International (eParcel)",16022024,0
"17282",7817300068,"Express Courier International (eParcel)",16022024,0
"17283",7817300070,"Express Courier International (eParcel)",16022024,0
"17284",7817300072,"Express Courier International (eParcel)",16022024,0
"17285",7817300074,"Express Courier International (eParcel)",16022024,0
"17286",7817300076,"Express Courier International (eParcel)",16022024,0
"17287",7817300078,"Express Courier International (eParcel)",16022024,0
"17288",7817300080,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17289",7817300080,"AP Security Mgt Charge",16022024,NA
"17290",7817300080,"Express Post with Signature",16022024,0.0880188876956709
"17291",7817300080,"Parcel Post with Signature",16022024,0.0882158634343765
"17292",7817300081,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17293",7817300081,"EPARCEL WINE STD",16022024,0.0884375933460608
"17294",7817300082,"AP Parcels Domestic Fuel Surcharge",16022024,NA
"17295",7817300082,"EPARCEL WINE STD",16022024,0.0882462055833993
"17296",7817300814,"Express Courier International (eParcel)",16022024,0
"17297",7817300816,"Express Courier International (eParcel)",16022024,0
"17298",7817300818,"Express Courier International (eParcel)",16022024,0
"17299",7817304695,"AP Parcels Domestic Fuel Surcharge",16022024,0
"17300",7817304695,"eParcel Post Return",16022024,0.106418918918919
"17301",7817304696,"AP Parcels Domestic Fuel Surcharge",16022024,0
